id,symbol,price_usd,vol_24h_btc,vol_24h_usd,mkt_cap_btc,mkt_cap_usd,collected_at,updated_at
8284,luna,37.109705154221700000000000000000,13713.140570711600000000000000000000,849729256.462120300000000000000000000000,239580.184836347000000000000000000000,14845490081.159610000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
8418,leo,2.962426092172470000000000000000,20.412325516339300000000000000000,1264841.565228824700000000000000000000,45233.360040579500000000000000000000,2802867016.229418300000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
8834,chz,0.324440208063608000000000000000,4465.989654996250000000000000000000,276733258.099356060000000000000000000000,27935.208298054000000000000000000000,1730993980.103866300000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9026,ftt,57.316954399067800000000000000000,4895.784738572710000000000000000000,303365338.104319450000000000000000000000,110882.542598624000000000000000000000,6870792287.960110000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9281,cdai,0.021753875086017100000000000000,615.668664475474000000000000000000,38149661.909622200000000000000000000000,67381.372485052900000000000000000000,4175259725.945481000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9442,cusdc,0.022355396585980100000000000000,356.559789785608000000000000000000,22094084.392740420000000000000000000000,61957.809270599800000000000000000000,3839190806.223658600000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9568,ksm,352.719444270315000000000000000000,2974.059312178950000000000000000000,184286392.674302340000000000000000000000,51114.563510838800000000000000000000,3167293430.887439300000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9576,busd,1.002641668202170000000000000000,128166.735362950000000000000000000000,7941800361.599112500000000000000000000000,210474.960096825000000000000000000000,13041996501.439558000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9672,klay,1.644596181293010000000000000000,1122.510563599320000000000000000000,69555916.944022820000000000000000000000,66100.324015202900000000000000000000,4095880071.214713000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
9956,dai,1.005453462451400000000000000000,20011.342767138000000000000000000000,1239994829.969603500000000000000000000000,111859.767338327000000000000000000000,6931345627.086358000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
10365,near,7.947948161333050000000000000000,3863.079629537700000000000000000000,239374180.140172960000000000000000000000,66649.973170886500000000000000000000,4129938860.736027000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
10643,ceth,77.701855066574600000000000000000,90.256446920682100000000000000000,5592704.540389922000000000000000000000,99038.758894391100000000000000000000,6136896980.112786000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
10775,comp,317.680315541009000000000000000000,2440.503595844500000000000000000000,151224826.668750940000000000000000000000,31095.701858908300000000000000000000,1926832696.236759200000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
11090,celo,5.852673292522030000000000000000,1358.606749246060000000000000000000,84185522.412490400000000000000000000000,30796.712939428700000000000000000000,1908305967.736474500000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
11849,yfi,36212.549316721800000000000000000000,3574.055175564910000000000000000000,221464895.749243320000000000000000000000,20824.303749742300000000000000000000,1290369631.257389000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
11939,shib,0.000025948765119107400000000000,61120.570045406300000000000000000000,3787311613.369466300000000000000000000000,206911.479962698000000000000000000000,12821186883.892399000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12124,crv,2.945754559977760000000000000000,3452.987874307870000000000000000000,213963008.975126950000000000000000000000,18613.233797162900000000000000000000,1153361568.290122500000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12171,dot,42.991131065499700000000000000000,49239.448267541300000000000000000000,3051102666.762187500000000000000000000000,719921.456491562000000000000000000000,44609644361.281235000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12271,sushi,11.132447353259600000000000000000,5848.140951695100000000000000000000,362377708.953339040000000000000000000000,35003.415832409000000000000000000000,2168972625.602121400000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12335,egld,239.096573865690000000000000000000,1491.193550731920000000000000000000,92401210.398938600000000000000000000000,76277.754350292800000000000000000000,4726520460.754759000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12407,hbtc,61846.791535314900000000000000000000,58.491046723776600000000000000000,3624374.255189796000000000000000000000,39816.972558736600000000000000000000,2467242737.901301000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12409,amp,0.047894790724391400000000000000,435.846035271162000000000000000000,27007024.800279528000000000000000000000,37091.311761112500000000000000000000,2298348259.572994000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12504,uni,26.027845382563000000000000000000,7917.975808681400000000000000000000,490634195.857788560000000000000000000000,217791.559471323000000000000000000000,13495366647.706554000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12559,AVAX,56.047903053949500000000000000000,8693.782733077110000000000000000000,538706760.827544700000000000000000000000,198637.513766608000000000000000000000,12308493886.431828000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12632,cake,19.918051431706800000000000000000,3767.025937300630000000000000000000,233422251.618462260000000000000000000000,74311.494433941400000000000000000000,4604681953.512953000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12645,aave,302.141250878609000000000000000000,3811.986589171700000000000000000000,236208220.382324640000000000000000000000,64390.825980684900000000000000000000,3989951711.018587600000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12681,ust,1.002712871854540000000000000000,760.895176450408000000000000000000,47148564.487971860000000000000000000000,44132.149711380500000000000000000000,2734630959.768566600000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
12817,fil,68.287052689701800000000000000000,15654.802366979400000000000000000000,970043551.056850600000000000000000000000,124187.359219633000000000000000000000,7695219914.617784500000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
13029,axs,127.264500656194000000000000000000,19019.192260846000000000000000000000,1178516621.701935300000000000000000000000,125261.764140538000000000000000000000,7761794984.702730000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
13120,bcha,195.256097192514000000000000000000,0.433057485934058000000000000000,26834.233458820803000000000000000000,58027.109736927100000000000000000000,3595626585.839503300000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
13397,grt,0.783992946207565000000000000000,5558.034038510210000000000000000000,344401350.411400400000000000000000000000,61607.413331387900000000000000000000,3817478662.359999000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
13442,steth,3849.567472341480000000000000000000,106.418182627432000000000000000000,6594160.012564177000000000000000000000,86627.015523702800000000000000000000,5367808279.286734000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
13446,flow,17.332580931952600000000000000000,724.624781602864000000000000000000,44901084.015758490000000000000000000000,18883.339719452600000000000000000000,1170098573.451686000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
14483,ohm,980.546881801212000000000000000000,8099.787206019420000000000000000000,501900066.187035740000000000000000000000,43312.986436663500000000000000000000,2683871835.937151400000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
14495,icp,42.887114625433500000000000000000,6729.665343957640000000000000000000,417001014.426506900000000000000000000000,119908.662578262000000000000000000000,7430092193.002772000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
15628,mina,4.259979855065470000000000000000,618.381354989508000000000000000000,38317752.689528964000000000000000000000,18232.933327241400000000000000000000,1129796402.172831000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
16646,xec,0.000213250156676748000000000000,4093.432919889860000000000000000000,253647929.404626580000000000000000000000,65326.958373764400000000000000000000,4047958779.364440000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
16786,mim,1.004801017138300000000000000000,1273.669098279010000000000000000000,78922394.930517460000000000000000000000,27207.685477707000000000000000000000,1685913320.279448000000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
17500,dydx,22.631231146952600000000000000000,5998.146669822680000000000000000000,371672753.124464400000000000000000000000,20607.892601325800000000000000000000,1276959801.227146400000000000000000000000,"2021-10-15 17:44:06","2021-10-15 17:44:06"
1,btc,61918.910085106200000000000000000000,842847.071740432000000000000000000000,52188172050.590866000000000000000000000000,18844793.000000000000000000000000000000,1166849043339.438700000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2,ltc,190.285519127210000000000000000000,50298.572951080100000000000000000000,3114432815.967084000000000000000000000000,211080.902834856000000000000000000000,13069899443.314487000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
5,doge,0.237058698874680000000000000000,27153.723690845500000000000000000000,1681328975.689280700000000000000000000000,503656.230232981000000000000000000000,31185844833.599500000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
19,dash,193.496094044935000000000000000000,6526.048661390720000000000000000000,404085820.275679650000000000000000000000,32428.994388637800000000000000000000,2007967987.700477400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
44,xrp,1.143545208819790000000000000000,98448.061226725900000000000000000000,6095796651.150671000000000000000000000000,864737.941027813000000000000000000000,53543630817.681020000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
69,xmr,277.994226948802000000000000000000,4265.423051319510000000000000000000,264110346.389592080000000000000000000000,80809.363430633700000000000000000000,5003627708.296078000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
100,xlm,0.365173977330708000000000000000,13482.836996847000000000000000000000,834842571.699912700000000000000000000000,141786.855665041000000000000000000000,8779287567.173605000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
242,xem,0.175569367139779000000000000000,1126.494532715330000000000000000000,69751313.682564240000000000000000000000,25498.596865754600000000000000000000,1578845326.627030000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
279,eth,3876.504654440570000000000000000000,369536.809570390000000000000000000000,22881316484.925990000000000000000000000000,7377892.008168800000000000000000000000,456831031871.427550000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
325,usdt,1.002253268691560000000000000000,1305773.065667080000000000000000000000,80852045044.593400000000000000000000000000,1121711.603054830000000000000000000000,69455159890.972370000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
329,dcr,121.485683033069000000000000000000,172.720279669887000000000000000000,10694651.466754130000000000000000000000,26281.245384787400000000000000000000,1627306069.905263200000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
425,waves,30.679048506449100000000000000000,3294.103405673700000000000000000000,203967292.586951940000000000000000000000,49537.214757057900000000000000000000,3067290346.408864500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
453,etc,55.027819356769700000000000000000,56739.815680373800000000000000000000,3513267545.358564400000000000000000000000,115376.705696921000000000000000000000,7143999865.963411000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
480,neo,44.804047484628800000000000000000,4119.555176050990000000000000000000,255078366.536535080000000000000000000000,50954.182637265300000000000000000000,3155027453.176910000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
486,zec,125.600857821203000000000000000000,3514.433617734190000000000000000000,217609899.176557840000000000000000000000,23697.572610243700000000000000000000,1467327867.688955000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
684,qtum,12.801318184614800000000000000000,4180.342985759330000000000000000000,258842281.460136350000000000000000000000,21421.909399731700000000000000000000,1326421281.973278500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
692,miota,1.309112298127400000000000000000,1079.204347847430000000000000000000,66823156.977820694000000000000000000000,58532.614891358500000000000000000000,3624275718.504175000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
738,eos,4.693406584516150000000000000000,22033.216922321300000000000000000000,1364272777.498853000000000000000000000000,73515.773662844000000000000000000000,4552016579.266657000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
776,omg,14.188118256444500000000000000000,12719.867300316900000000000000000000,787600319.662804700000000000000000000000,32041.461177329500000000000000000000,1983972353.634486400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
780,bch,627.849516766363000000000000000000,140441.337706373000000000000000000000,8695974561.672945000000000000000000000000,190930.242777172000000000000000000000,11822192535.047213000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
825,bnb,474.566165028557000000000000000000,44683.143392156000000000000000000000,2766731538.018815000000000000000000000000,1286740.105996450000000000000000000000,79673544926.094210000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
877,link,27.110035065127700000000000000000,19998.299368280000000000000000000000,1238272900.439565700000000000000000000000,200995.932475102000000000000000000000,12445449070.397919000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
975,ada,2.220971175398310000000000000000,43441.440822368000000000000000000000,2689846668.247666400000000000000000000000,1149722.904779680000000000000000000000,71189589163.840130000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
976,xtz,6.892887428853720000000000000000,5304.261424990200000000000000000000,328434086.241865500000000000000000000000,95974.036509461800000000000000000000,5942607737.134066000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1043,btg,72.850250359195700000000000000000,569.695454811208000000000000000000,35274921.642348880000000000000000000000,20630.032853934400000000000000000000,1277389149.335551000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1060,icx,2.021957498183920000000000000000,727.209517469732000000000000000000,45028020.725241800000000000000000000000,21960.938797571700000000000000000000,1359797394.791362500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1094,trx,0.099923103530356300000000000000,25113.106585252600000000000000000000,1554976188.609944300000000000000000000000,115664.020454821000000000000000000000,7161790082.623946000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1102,enj,1.613217835992570000000000000000,1719.440127767980000000000000000000,106465858.667989080000000000000000000000,24270.596279569400000000000000000000,1502808868.746570800000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1167,vet,0.121982700284345000000000000000,11086.478054628200000000000000000000,686462637.825026600000000000000000000000,131609.641785151000000000000000000000,8149125576.027801500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1364,mkr,2581.853128459310000000000000000000,1312.374416133170000000000000000000,81260793.470543500000000000000000000000,37576.911523412000000000000000000000,2326721405.894139000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1481,atom,33.044059777784900000000000000000,9079.201055197610000000000000000000,562174233.781382100000000000000000000000,149889.358067266000000000000000000000,9280985684.881332000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
1899,tel,0.021930650737330300000000000000,401.826047851015000000000000000000,24880630.926740580000000000000000000000,20292.150060820200000000000000000000,1256467815.049408400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2069,stx,2.009901034203220000000000000000,1045.381299713820000000000000000000,64728870.701631480000000000000000000000,34146.568218155800000000000000000000,2114318287.214934000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2523,iost,0.052931443453279200000000000000,3298.093463495640000000000000000000,204214352.618463040000000000000000000000,19480.355564562300000000000000000000,1206202384.628031300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2538,theta,6.278043991720030000000000000000,4745.680085221460000000000000000000,293847338.489506700000000000000000000000,101354.358755032000000000000000000000,6275751426.486423000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2687,zil,0.097669493349478200000000000000,1877.529419563480000000000000000000,116254575.312092750000000000000000000000,19966.665718224000000000000000000000,1236314179.306084400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2822,ht,7.596726172750860000000000000000,1118.812348022630000000000000000000,69275641.179319770000000000000000000000,19728.012758800400000000000000000000,1221537048.169989800000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
2912,xdc,0.117849048212948000000000000000,153.032863237158000000000000000000,9475628.098847940000000000000000000000,23265.128458458400000000000000000000,1440551397.137731000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3263,cel,5.851352418522780000000000000000,173.900795902499000000000000000000,10767747.745215240000000000000000000000,39996.395359199900000000000000000000,2476533207.974657500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3348,hot,0.009278361203024920000000000000,3010.892323922480000000000000000000,186431171.080892500000000000000000000000,26619.061794932600000000000000000000,1648223293.830317500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3370,qnt,289.738580703914000000000000000000,913.237524162440000000000000000000,56546672.144959120000000000000000000000,61200.552879738200000000000000000000,3789471530.919297000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3406,snx,9.840001549959090000000000000000,1831.997719731500000000000000000000,113435302.084174340000000000000000000000,27909.637986804700000000000000000000,1728134365.012824800000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3412,rvn,0.109538615916436000000000000000,1073.593181350770000000000000000000,66475719.664041445000000000000000000000,17472.880830633700000000000000000000,1081901737.079784000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3449,tusd,1.004979172294050000000000000000,1649.265815992090000000000000000000,102120741.766853530000000000000000000000,20889.996440178900000000000000000000,1293485811.257626000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
3688,hbar,0.370523371547903000000000000000,2619.435033354140000000000000000000,162192562.304032180000000000000000000000,88548.001861393200000000000000000000,5482795765.471422000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4001,ftm,1.957843567192730000000000000000,7665.994974038480000000000000000000,474670053.510364700000000000000000000000,79948.012066620200000000000000000000,4950293770.636042000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4128,sol,160.685340918208000000000000000000,59432.797325922800000000000000000000,3680014033.730154500000000000000000000000,778256.978116769000000000000000000000,48188823851.118680000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4284,hnt,21.165677669521800000000000000000,526.123029462247000000000000000000,32576964.554976556000000000000000000000,33693.852525080300000000000000000000,2086286624.921275600000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4343,ar,52.971637794815000000000000000000,829.861688119310000000000000000000,51384131.249734000000000000000000000000,42707.191975761200000000000000000000,2644382779.934527000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4344,one,0.219226964880387000000000000000,2806.928902305960000000000000000000,173801978.317168600000000000000000000000,37845.059269097000000000000000000000,2343324822.048732300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4380,algo,1.756937370343420000000000000000,4876.793429451680000000000000000000,301965733.861855270000000000000000000000,174200.592916666000000000000000000000,10786310849.579231000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4428,omi,0.007093462783605880000000000000,162.106921793754000000000000000000,10037483.914720796000000000000000000000,24848.819880617400000000000000000000,1538611843.908948200000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4463,okb,16.445005688584300000000000000000,4245.305344362320000000000000000000,262864679.901391330000000000000000000000,70387.134738640200000000000000000000,4358294667.030118000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
4713,matic,1.508951175939870000000000000000,64451.731734359200000000000000000000,3990780982.089173300000000000000000000000,162431.064067081000000000000000000000,10057554450.997713000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
6319,usdc,1.002960182890910000000000000000,56729.489156060100000000000000000000,3512628138.228092700000000000000000000000,527856.857426963000000000000000000000,32684321292.826850000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
6595,rune,8.055682115948930000000000000000,1115.259314747220000000000000000000,69055641.231410280000000000000000000000,34161.395222969100000000000000000000,2115236359.192800300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
6799,bsv,173.450860993941000000000000000000,5615.213628080520000000000000000000,347687907.745780700000000000000000000000,52772.680039595400000000000000000000,3267626830.321786400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
7310,cro,0.189961691816823000000000000000,1005.089619205780000000000000000000,62234053.759076320000000000000000000000,77624.508926499600000000000000000000,4806424988.620453000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
7595,btt,0.003712432510916200000000000000,6272.148471607460000000000000000000,388364597.253898600000000000000000000000,39430.613231732100000000000000000000,2441500595.296219000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
7598,wbtc,61327.789667012800000000000000000000,12143.691150044100000000000000000000,751924120.420880600000000000000000000000,213524.652805771000000000000000000000,13221213778.034056000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
8029,tfuel,0.293303643125847000000000000000,783.940689266232000000000000000000,48540753.050732000000000000000000000000,25806.790839551400000000000000000000,1597928361.579325400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
8284,luna,37.086660314543300000000000000000,13724.702685498400000000000000000000,849818631.528191100000000000000000000000,239580.184836347000000000000000000000,14834543923.054895000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
8418,leo,2.973665042755210000000000000000,20.537688555800400000000000000000,1271671.291042519700000000000000000000,45233.360040579500000000000000000000,2800800353.199877700000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
8834,chz,0.323903376056903000000000000000,4461.354456427470000000000000000000,276242205.445320370000000000000000000000,27935.208298054000000000000000000000,1729717650.815918200000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9026,ftt,57.267470151772600000000000000000,4897.286978395350000000000000000000,303234672.076223130000000000000000000000,110882.542598624000000000000000000000,6865726185.172158000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9281,cdai,0.021753875086017100000000000000,615.668664475474000000000000000000,38121532.677874290000000000000000000000,67381.372485052900000000000000000000,4172181144.313039300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9442,cusdc,0.022355396585980100000000000000,356.559789785608000000000000000000,22077793.563699430000000000000000000000,61957.809270599800000000000000000000,3836360021.296428700000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9568,ksm,352.784815205962000000000000000000,2977.900650881260000000000000000000,184388362.644295960000000000000000000000,51114.563510838800000000000000000000,3164958062.067078000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9576,busd,1.002229068379400000000000000000,128211.183784609000000000000000000000,7938696760.664231000000000000000000000000,210474.960096825000000000000000000000,13032380129.401623000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9672,klay,1.643919433747650000000000000000,1122.908783396580000000000000000000,69529287.992908840000000000000000000000,66100.324015202900000000000000000000,4092860019.293734600000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
9956,dai,1.005453462451400000000000000000,20011.342767138000000000000000000000,1239080533.480658300000000000000000000000,111859.767338327000000000000000000000,6926234875.962769500000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
10365,near,7.946299569783520000000000000000,3757.756560267810000000000000000000,232676190.576940500000000000000000000000,66649.973170886500000000000000000000,4126893695.942862000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
10643,ceth,77.701855066574600000000000000000,90.256446920682100000000000000000,5588580.821482875000000000000000000000,99038.758894391100000000000000000000,6132372006.922315000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
10775,comp,317.368688558538000000000000000000,2441.938701543040000000000000000000,151202182.894184500000000000000000000000,31095.701858908300000000000000000000,1925411967.435013000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
11090,celo,5.850250742467770000000000000000,1358.043199539840000000000000000000,84088554.763997300000000000000000000000,30796.712939428700000000000000000000,1906898899.413312400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
11849,yfi,36213.201580695600000000000000000000,3580.867604149960000000000000000000,221723419.208031030000000000000000000000,20824.303749742300000000000000000000,1289418191.465233300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
11939,shib,0.000025940985676247700000000000,61193.381865156800000000000000000000,3789027509.512212300000000000000000000000,206911.479962698000000000000000000000,12811733323.386550000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12124,crv,2.940884886223810000000000000000,3451.364343497320000000000000000000,213704718.455952170000000000000000000000,18613.233797162900000000000000000000,1152511149.879589300000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12171,dot,43.053023126078000000000000000000,49464.779808384500000000000000000000,3062805253.334936600000000000000000000000,719921.456491562000000000000000000000,44576751932.839720000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12271,sushi,11.079722362280800000000000000000,5930.348791469740000000000000000000,367200733.592333100000000000000000000000,35003.415832409000000000000000000000,2167373357.598516000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12335,egld,238.684155130184000000000000000000,1496.281021462150000000000000000000,92648090.029965730000000000000000000000,76277.754350292800000000000000000000,4723035413.109598000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12407,hbtc,61829.552255955400000000000000000000,58.498550260446600000000000000000,3622166.473685659000000000000000000000,39816.972558736600000000000000000000,2465423543.725552600000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12409,amp,0.047942487961723200000000000000,436.658739137354000000000000000000,27037433.206521668000000000000000000000,37091.311761112500000000000000000000,2296653597.874967000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12504,uni,26.025713153870900000000000000000,7888.349963705900000000000000000000,488438032.122556450000000000000000000000,217791.559471323000000000000000000000,13485415988.199910000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12559,AVAX,56.023108894567100000000000000000,8752.435779352240000000000000000000,541941284.047377700000000000000000000000,198637.513766608000000000000000000000,12299418354.443645000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12632,cake,19.900170534176300000000000000000,3767.193164791810000000000000000000,233260494.843970750000000000000000000000,74311.494433941400000000000000000000,4601286742.145088000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12645,aave,301.954532481325000000000000000000,3817.259505247820000000000000000000,236360548.076956750000000000000000000000,64390.825980684900000000000000000000,3987009764.203748700000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12681,ust,1.001723739664130000000000000000,762.049746548144000000000000000000,47185289.736892500000000000000000000000,44132.149711380500000000000000000000,2732614609.841415000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
12817,fil,68.187913865948200000000000000000,15659.172545232100000000000000000000,969598896.835390100000000000000000000000,124187.359219633000000000000000000000,7689545929.227241000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
13029,axs,127.030483812323000000000000000000,19023.898092454700000000000000000000,1177939035.454926000000000000000000000000,125261.764140538000000000000000000000,7756071910.919753000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
13120,bcha,195.256097192514000000000000000000,0.433057485934058000000000000000,26814.447533233084000000000000000000,58027.109736927100000000000000000000,3592975390.299380000000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
13397,grt,0.786089847426850000000000000000,5612.061458437840000000000000000000,347492728.837102600000000000000000000000,61607.413331387900000000000000000000,3814663886.642180400000000000000000000000,"2021-10-15 17:47:08","2021-10-15 17:47:08"
